147, 54.58303, 12.347713, 53.0
148, 54.583348, 12.348432, 53.0
149, 54.583665, 12.349147, 52.0
150, 54.583982, 12.349857, 52.0
151, 54.584358, 12.350682, 52.0
152, 54.584628, 12.351268, 52.0
153, 54.584955, 12.351972, 51.0
154, 54.585335, 12.35279, 51.0
155, 54.58566, 12.353493, 51.0
156, 54.585932, 12.35408, 51.0
157, 54.58626, 12.354783, 52.0
158, 54.586585, 12.355488, 52.0
159, 54.586907, 12.356193, 52.0
160, 54.587223, 12.356907, 53.0
161, 54.587592, 12.35774, 53.0
162, 54.587852, 12.358337, 53.0
163, 54.588163, 12.359053, 54.0
164, 54.588525, 12.359895, 54.0
165, 54.588828, 12.360613, 54.0
166, 54.589087, 12.361212, 54.0
167, 54.589397, 12.361928, 54.0
168, 54.589707, 12.36264, 53.0
169, 54.590023, 12.36335, 53.0
170, 54.59034, 12.364057, 52.0
171, 54.590713, 12.364878, 52.0
172, 54.590983, 12.36546, 52.0
173, 54.591308, 12.366152, 51.0
174, 54.591688, 12.366957, 51.0
175, 54.592018, 12.367645, 51.0
176, 54.59229, 12.36822, 51.0
177, 54.592618, 12.36891, 51.0
178, 54.59294, 12.369602, 52.0
179, 54.593263, 12.3703, 52.0
180, 54.59363, 12.371123, 53.0
181, 54.59389, 12.371713, 53.0
182, 54.594198, 12.372427, 54.0
183, 54.594198, 12.372427, 54.0
184, 54.5945, 12.373137, 54.0
185, 54.594855, 12.373972, 54.0
186, 54.595155, 12.374685, 54.0
187, 54.595403, 12.37528, 54.0
188, 54.595757, 12.376108, 54.0
189, 54.59601, 12.376698, 54.0
190, 54.596312, 12.3774, 54.0
191, 54.596673, 12.378213, 53.0
192, 54.596932, 12.378793, 53.0
193, 54.597248, 12.379483, 52.0
194, 54.597565, 12.380173, 52.0
195, 54.597947, 12.380963, 51.0
196, 54.598268, 12.381643, 51.0
197, 54.598538, 12.38221, 51.0
198, 54.598913, 12.383005, 51.0
199, 54.599183, 12.383572, 51.0
200, 54.599503, 12.384255, 51.0
201, 54.599875, 12.385057, 52.0
202, 54.600135, 12.385633, 52.0
203, 54.600448, 12.386328, 53.0
204, 54.600808, 12.387145, 53.0
205, 54.601112, 12.387847, 54.0
206, 54.601415, 12.38855, 54.0
207, 54.601663, 12.38914, 54.0
208, 54.602012, 12.389972, 54.0
209, 54.602258, 12.390565, 54.0
210, 54.602555, 12.391277, 54.0
211, 54.602905, 12.392102, 54.0
212, 54.603158, 12.392687, 53.0
213, 54.603465, 12.393383, 53.0
214, 54.60383, 12.394192, 52.0
215, 54.604143, 12.394878, 52.0
216, 54.604458, 12.39556, 51.0
217, 54.604723, 12.39613, 51.0
218, 54.605097, 12.39692, 51.0
219, 54.605365, 12.397485, 51.0
220, 54.605687, 12.39816, 51.0
221, 54.606065, 12.39895, 51.0
222, 54.606332, 12.399518, 51.0
223, 54.60665, 12.400202, 52.0
224, 54.607012, 12.401008, 52.0
225, 54.607322, 12.401702, 53.0
226, 54.607627, 12.402403, 54.0
227, 54.607927, 12.40311, 54.0
228, 54.608225, 12.403818, 55.0
229, 54.608468, 12.404413, 55.0
230, 54.608763, 12.405125, 55.0
231, 54.609112, 12.405952, 55.0
232, 54.60936, 12.406545, 54.0
233, 54.609662, 12.407247, 54.0
234, 54.610022, 12.40806, 53.0
235, 54.610333, 12.408752, 52.0
236, 54.610652, 12.409437, 52.0
237, 54.610972, 12.410118, 51.0
238, 54.61129, 12.410798, 51.0
239, 54.611558, 12.411363, 51.0
240, 54.611877, 12.412043, 51.0
241, 54.612255, 12.412838, 51.0
242, 54.61252, 12.41341, 51.0
243, 54.612838, 12.414097, 52.0
244, 54.612838, 12.414097, 52.0
245, 54.613202, 12.4149, 52.0
246, 54.613512, 12.415598, 53.0
247, 54.613815, 12.416308, 54.0
248, 54.614115, 12.417018, 55.0
249, 54.61441, 12.417742, 55.0
250, 54.61465, 12.418347, 56.0
251, 54.614982, 12.419198, 57.0
252, 54.615265, 12.41993, 57.0
253, 54.6155, 12.42054, 57.0
254, 54.615782, 12.42127, 56.0
255, 54.61612, 12.422113, 56.0
256, 54.61641, 12.422838, 55.0
257, 54.616705, 12.423555, 55.0
258, 54.617005, 12.424268, 54.0
259, 54.617305, 12.424983, 54.0
260, 54.61756, 12.425573, 53.0
261, 54.61792, 12.426398, 53.0
262, 54.618228, 12.427103, 53.0
263, 54.618487, 12.427688, 52.0
264, 54.618795, 12.428393, 53.0
265, 54.619155, 12.429215, 53.0
266, 54.619458, 12.429927, 53.0
267, 54.619763, 12.430642, 54.0
268, 54.620065, 12.43136, 54.0
269, 54.620362, 12.432082, 55.0
270, 54.620608, 12.432685, 55.0
271, 54.62095, 12.433538, 56.0
272, 54.621195, 12.434148, 56.0
273, 54.621482, 12.434883, 56.0
274, 54.62177, 12.435618, 57.0
275, 54.622107, 12.43648, 56.0
276, 54.622397, 12.437213, 56.0
277, 54.622692, 12.437943, 56.0
278, 54.622938, 12.438545, 55.0
279, 54.623287, 12.439388, 55.0
280, 54.62354, 12.439988, 54.0
281, 54.623898, 12.44082, 54.0
